"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Erik Haula","21-22","BOS","L",78,60.3,0,14.77,16.03,13.74,17.49,0,5.9,9.21,53.16,13.14,68.87,14.02,88.03,1.26,5.96,-5.9,-43.95,-55.72,-74.01,-4.7,0,88.9
"Erik Johnson","19-20","COL","D",59,173.62,17.81,12.14,10.91,8.89,7.12,1.53,7.08,7.96,57.58,9.5,77.53,10.26,105.2,0.56,7.25,-5.55,-49.62,-68.03,-94.94,-6.7,19.28,87.7
"Erik Johnson","21-22","COL","D",76,192.17,10.31,20.42,15.93,13.59,7.83,0.96,8.36,13.99,54.52,14.77,77.9,16.73,106.41,0.71,8.42,-7.4,-40.53,-63.13,-89.67,-7.71,6.87,84.66
"Erik Karlsson","19-20","S.J","D",56,142.98,17.22,12.47,11.77,10.58,10.38,1.31,6.29,8.77,61.57,10.39,77.91,11.6,98.04,0.85,7.36,-4.99,-52.8,-67.52,-86.44,-6.5,14.92,89.78
"Erik Karlsson","20-21","S.J","D",51,61.83,19.51,23.81,21.78,19.29,16.86,1.95,8.04,16.41,52.52,22.47,80.73,24.26,101.49,1.41,6.94,-6.09,-36.11,-58.25,-77.23,-5.53,11.89,84.68
"Erik Karlsson","21-22","S.J","D",48,73.95,0,30.64,25.04,22.22,16.03,0,4.06,17.78,40.24,19.33,57.84,20.91,73.18,1.13,5.91,-4.06,-22.46,-38.52,-52.27,-4.78,0,89.92
"Esa Lindell","19-20","DAL","D",68,260.22,11.49,13.87,12.82,11.84,8.55,0.94,7.21,9.4,58.35,11.44,77.77,14.2,105.79,0.67,7.15,-6.27,-48.96,-66.34,-91.59,-6.48,9.96,87.65
"Esa Lindell","20-21","DAL","D",54,164.55,7.08,12.35,10.86,10.17,5.77,0.73,9.52,8.3,58.87,10.13,83.11,12.83,113.29,0.47,7.68,-8.79,-50.57,-72.98,-100.46,-7.21,8.75,83.83
"Esa Lindell","21-22","DAL","D",73,198,8.49,18.2,15.31,12.54,10.63,0.9,9.73,10.96,49.27,12.79,70.75,13.93,97.14,0.74,6.19,-8.83,-38.3,-57.96,-83.21,-5.45,8.24,80.25
"Ethan Bear","19-20","EDM","D",69,129.57,0,15.82,12.74,11.03,5.67,0,4.78,10.32,54.88,11.91,81.59,13.37,107.8,0.45,7.48,-4.78,-44.56,-69.67,-94.43,-7.03,0,91.29
"Ethan Bear","20-21","EDM","D",43,77.68,8.61,15.28,13.84,11.55,8.98,0.83,8.85,11.98,66.4,13.59,84.66,14.87,113.91,0.89,9.01,-8.02,-54.42,-71.07,-99.04,-8.12,6.96,86.67
"Ethan Bear","21-22","CAR","D",58,53.2,0,26.44,29.48,27.48,17.62,0,2.18,12.77,35.53,19.88,47.57,22.58,59.58,0.94,4.38,-2.18,-22.76,-27.69,-37,-3.44,0,93.87
"Evan Bouchard","21-22","EDM","D",80,133.83,23.67,22.41,18.15,16.19,11.98,2.21,7.11,15.01,51.97,17.19,77.51,19.37,100.29,1.05,7.71,-4.91,-36.96,-60.32,-80.92,-6.66,14.7,86.31
"Evan Rodrigues","19-20","BUF/PIT","C",45,33.8,0,11.88,10.69,9.42,4.42,0,8.93,8.73,64.78,10.38,86.73,10.37,99.73,0.43,9.21,-8.93,-56.04,-76.35,-89.36,-8.79,0,86.22
"Evan Rodrigues","21-22","PIT","C",79,32.62,0,19.15,14.96,19.3,6.51,0,9.77,10.39,43.89,10.39,59.08,16.66,69.69,0.35,5.02,-9.77,-33.49,-48.69,-53.03,-4.67,0,77.75
"Evander Kane","19-20","S.J","L",64,87.35,57.46,23.98,21.83,18.6,15.67,2.83,2.1,13.48,42.72,16.22,58.09,16.93,74.12,1.1,5.91,0.73,-29.25,-41.87,-57.19,-4.82,21,95.1
"Evander Kane","20-21","S.J","L",55,96.68,34.93,26.43,20.85,20.93,17.23,3.12,5.8,18.02,50.16,18.64,70.77,22.83,86.22,1.4,6.71,-2.69,-32.14,-52.12,-63.39,-5.31,17.29,88.43
"Evgeny Kuznetsov","21-22","WSH","C",77,87.1,30.26,19.21,17.14,13.75,11.59,3.16,7.29,10.33,43.44,12.55,60.67,12.58,78.91,0.79,5.99,-4.13,-33.11,-48.12,-66.33,-5.21,30.62,83.22
"Filip Forsberg","19-20","NSH","L",62,26.58,0,26.5,19.96,15.98,21.68,0,6.46,16.57,45.96,16.55,66.37,16.55,86.98,1.51,5.46,-6.46,-29.39,-49.82,-70.43,-3.95,0,85.95
"Filip Hronek","19-20","DET","D",63,187.28,6.9,13.8,11.11,9.95,9.12,0.72,9.77,9.93,62.02,10.48,83.89,11.86,107.29,0.81,8.11,-9.05,-52.08,-73.41,-95.43,-7.3,7.29,84.24
"Filip Hronek","20-21","DET","D",55,110,0,13.07,10.87,8.46,3.08,0,6.5,8.15,54.2,9.26,75.89,9.24,99.99,0.23,7.37,-6.5,-46.05,-66.63,-90.75,-7.14,0,88
"Filip Hronek","21-22","DET","D",75,122.53,4.55,21.59,18.11,17.53,9.1,0.48,10.18,15.37,55.81,16.31,73.74,19.52,91.81,0.75,7.48,-9.69,-40.44,-57.43,-72.29,-6.73,3.15,81.77
"Frank Vatrano","19-20","FLA","C",67,84.85,20.49,16.73,16.56,15.96,20.14,1.41,5.46,11.68,58.14,15.38,77.52,18.22,95.92,1.78,7.06,-4.05,-46.46,-62.14,-77.7,-5.28,12.05,90.61
"Frans Nielsen","19-20","DET","C",59,104.97,11.44,10.26,8.38,7.26,6.67,1.29,10,7.84,68.56,8.88,97.11,9.48,121.11,0.7,9.75,-8.71,-60.72,-88.23,-111.63,-9.05,16.48,85.41
"Frans Nielsen","20-21","DET","C",29,44.75,0,9.12,7.82,7.57,0.97,0,6.96,6.36,63.34,6.34,74.76,7.48,91.39,0.08,8.19,-6.96,-56.98,-68.42,-83.91,-8.11,0,89.01
"Frederick Gaudreau","20-21","PIT","C",19,31.25,16.95,11.02,13.17,14.85,8.59,1.9,9.31,6.2,50.07,10.29,67.83,15.05,86.34,0.65,6.95,-7.41,-43.87,-57.54,-71.29,-6.3,30.65,81.4
"Frederick Gaudreau","21-22","MIN","C",75,122,12.42,18.97,18.95,16.32,13.5,1.11,7.84,12.31,52.59,16.86,72.1,18.29,93.77,1.12,7.19,-6.73,-40.27,-55.24,-75.48,-6.06,9.03,85.09
"Frederik Gauthier","19-20","TOR","C",60,58.02,0,5.32,6.28,5.39,1.9,0,13.23,3.99,71.01,6.02,89.78,7.01,123.16,0.17,8.53,-13.23,-67.02,-83.76,-116.15,-8.37,0,81.37
"Frederik Gauthier","21-22","N.J","C",8,22.53,27.84,10.98,11.72,10.77,9.05,2.88,7.46,5.11,41.46,7.38,55.58,9.59,79.41,0.48,4.82,-4.58,-36.35,-48.2,-69.83,-4.34,56.25,82.02
"Gabriel Carlsson","21-22","CBJ","D",37,26.57,0,17.44,16.48,16.08,9.66,0,7.59,16.01,75.81,20.46,103.7,25.09,130.95,1.6,14.99,-7.59,-59.8,-83.24,-105.86,-13.39,0,89.99
"Gaetan Haas","20-21","EDM","C",34,61.22,0,11.79,11.97,9.24,11.63,0,4.35,6.11,45.7,9.15,67.31,10.21,100.31,0.82,6.25,-4.35,-39.59,-58.16,-90.1,-5.43,0,90.48
"Garnet Hathaway","19-20","WSH","R",65,86.23,16.67,31.16,26.96,18.58,16.13,0.7,3.51,12.15,26.84,13.56,36.75,14.79,64.83,0.52,2.71,-2.81,-14.7,-23.18,-50.04,-2.19,5.78,86.91
"Garnet Hathaway","20-21","WSH","R",56,73.43,18.79,18.55,14.02,12.62,9.75,0.96,4.17,9.31,40.86,10.83,66.4,12.62,87.38,0.66,6.13,-3.2,-31.56,-55.57,-74.77,-5.47,10.36,89.8
"Garnet Hathaway","21-22","WSH","R",74,87.1,0,17.22,14.98,15.31,12.43,0,5.42,11.04,53.06,13.14,74.58,16.88,93.4,0.92,6.45,-5.42,-42.02,-61.45,-76.52,-5.54,0,89.78
"Greg McKegg","19-20","NYR","C",52,49.48,26.07,14.5,10.49,7.62,8.8,2.51,7.12,10.45,61.62,10.43,89.01,10.5,127.35,0.8,8.29,-4.61,-51.17,-78.58,-116.85,-7.49,24.01,88.45
"Greg McKegg","21-22","NYR","C",43,50.88,21.73,8.4,10.46,9.68,12.57,1.27,4.59,4.65,50.67,8.38,71.8,10.96,102.28,0.85,5.91,-3.31,-46.03,-63.42,-91.32,-5.06,27.41,90.95
"Greg Pateryn","19-20","MIN","D",20,39.9,0,21.95,20.23,18.41,11.09,0,4.81,14.42,51.28,17.29,68.21,19.95,88.45,0.77,6.15,-4.81,-36.86,-50.92,-68.5,-5.38,0,90.62
"Greg Pateryn","20-21","COL/MIN/S.J","D",13,30.2,0,25.31,18.63,14.76,16.12,0,5.82,14.32,42.28,14.26,62.3,14.36,82.99,0.87,4.55,-5.82,-27.95,-48.04,-68.62,-3.68,0,86.23
"Greg Pateryn","21-22","ANA","D",10,24.93,28.3,20.66,18.23,15.34,14.7,2.84,7.2,20.58,79.04,25.29,113.45,25.42,140.26,2.31,13.41,-4.36,-58.46,-88.16,-114.85,-11.1,13.8,90.9
"Gustav Forsling","20-21","FLA","D",43,104.17,5.13,15.35,13.49,12.77,8.79,0.5,9.26,9.79,54.02,11.77,75.46,14.58,99.64,0.66,6.88,-8.76,-44.22,-63.69,-85.06,-6.21,5.12,82.85
"Gustav Forsling","21-22","FLA","D",71,173.53,11.79,20.33,17.59,16.79,15.86,1.06,7.92,15.22,59.66,17.19,80.53,20.16,99.95,1.45,7.69,-6.86,-44.44,-63.34,-79.78,-6.24,6.95,86.73
"Gustav Lindstrom","19-20","DET","D",16,20.9,0,8.76,8.54,7,9.34,0,13.29,5.51,57.39,7.95,85.12,7.92,105.27,0.89,8.64,-13.29,-51.88,-77.17,-97.35,-7.75,0,76.84
"Gustav Lindstrom","20-21","DET","D",12,20.02,0,18.99,16.95,13.79,11.18,0,0,9.23,39.38,12.14,59.49,14.96,93.51,0.54,4.29,0,-30.15,-47.35,-78.55,-3.75,0,100
"Gustav Lindstrom","21-22","DET","D",60,80.18,0,21.68,17.4,14.2,16.65,0,5.85,13.31,48.09,13.31,63.2,14.13,85.4,1.3,6.52,-5.85,-34.78,-49.89,-71.27,-5.22,0,87.83
"Gustav Nyquist","19-20","CBJ","C",65,45.17,0,17.86,16.62,13.28,16.7,0,8.14,9.43,43.37,12.06,60.5,12.07,78.88,1.05,5.23,-8.14,-33.94,-48.44,-66.8,-4.18,0,81.23
"Gustav Nyquist","21-22","CBJ","C",81,144.73,26.58,25.36,22.51,19.43,18.57,2.01,5.54,16.28,47.94,19.19,66.08,21.59,89.55,1.68,7.36,-3.54,-31.65,-46.89,-67.96,-5.68,12.32,88.44
"Hampus Lindholm","19-20","ANA","D",54,141.88,20.6,24.34,22.78,20.35,16.22,1.72,6.64,14.28,44.4,17.35,58.81,19.47,76.24,1.14,5.9,-4.91,-30.12,-41.46,-56.76,-4.76,12.05,85.06
"Hampus Lindholm","20-21","ANA","D",18,31.33,0,13.47,12.45,11.43,9.12,0,4.54,7.53,48.34,9.52,66.91,11.55,89.45,0.56,5.53,-4.54,-40.81,-57.4,-77.91,-4.98,0,90.61
"Hampus Lindholm","21-22","ANA/BOS","D",68,142.39,21.39,18.84,17.01,16.41,13.96,1.34,4.93,12.76,54.96,14.82,72.32,18.03,91.89,1.18,7.25,-3.59,-42.2,-57.5,-73.86,-6.07,10.5,91.04
"Haydn Fleury","19-20","CAR","D",45,32.83,0,26.66,25.5,23.37,17.83,0,5.7,18.97,52.2,22.64,66.16,24.42,80.07,1.26,5.81,-5.7,-33.23,-43.52,-55.65,-4.55,0,89.08
"Haydn Fleury","20-21","ANA/CAR","D",46,58.47,0,18.86,19.77,17.01,15.84,0,4.17,12.36,53.16,17.83,72.39,17.8,86.87,1.3,6.93,-4.17,-40.8,-54.55,-69.06,-5.62,0,92.16
"Haydn Fleury","21-22","SEA","D",34,34.5,0,9.08,6.64,6.97,8.69,0,12.17,4.9,49.1,4.89,68.7,6.37,84.97,0.64,6.77,-12.17,-44.19,-63.81,-78.61,-6.12,0,75.2
"Henri Jokiharju","19-20","BUF","D",68,74.6,13.96,15.52,13.11,13.07,16.97,1.75,10.81,12.64,68.84,12.67,83.98,15.16,100.84,1.66,8.15,-9.06,-56.2,-71.31,-85.68,-6.48,13.87,84.3
"Henri Jokiharju","20-21","BUF","D",45,43.28,0,9.35,8.5,7.64,7.9,0,6.9,7.94,77.04,7.96,85.62,9.09,109.96,0.68,7.92,-6.9,-69.09,-77.66,-100.87,-7.24,0,91.04
"Henri Jokiharju","21-22","BUF","D",58,120.48,4.22,16.3,13.94,12.1,6.09,0.46,10.52,10.81,55.5,12.98,80.09,14.11,102.48,0.5,7.76,-10.05,-44.69,-67.12,-88.37,-7.26,4.28,81.05
"Ian Cole","19-20","COL","D",65,152.67,14.56,17.73,14.32,11.89,8.52,1.24,7.27,11.26,52.25,12.05,72.1,13.72,101.71,0.65,7.01,-6.03,-40.99,-60.06,-87.98,-6.35,10.99,86.09
"Ian Cole","20-21","COL/MIN","D",51,70.95,0,18.2,18.31,15.26,15.5,0,6.66,14.55,65.39,17.88,79.75,17.94,99.59,1.22,6.64,-6.66,-50.84,-61.87,-81.66,-5.42,0,89.82
"Ian Cole","21-22","CAR","D",75,187.17,23.33,29,23.01,19.24,16.1,1.04,3.42,13.71,33.57,14.98,50.1,15.77,66.19,0.98,5.09,-2.38,-19.86,-35.13,-50.42,-4.12,7.6,89.8
"Ilya Lyubushkin","21-22","ARI/TOR","D",77,144.53,6.88,13.11,11.97,10.87,8.53,0.77,10.45,10.49,69.52,13.16,96.79,14.5,118.88,0.79,8.51,-9.68,-59.04,-83.63,-104.39,-7.71,7.36,84.97
"Ilya Mikheyev","19-20","TOR","R",38,74.85,0,23.52,19.07,19.02,10.8,0,6.38,13.47,43.81,15.03,63.79,17.55,74.73,0.63,5.16,-6.38,-30.33,-48.76,-57.18,-4.54,0,85.43
"Ilya Mikheyev","20-21","TOR","R",51,84.07,14,27.95,24.79,22.54,20.49,0.84,5.17,19.83,51.13,20.58,62.44,22.06,75.8,1.63,6.32,-4.33,-31.3,-41.87,-53.74,-4.69,4.25,89.88
"Ilya Mikheyev","21-22","TOR","R",53,73.8,40,32.4,34.06,32.51,30.03,3.84,5.76,23.37,48.77,30.73,59.5,32.19,66.83,2.44,5.68,-1.92,-25.4,-28.76,-34.64,-3.24,16.42,88.2
"Isac Lundestrom","20-21","ANA","C",40,63.08,0,20.24,16.34,12.76,11.64,0,5.63,9.91,39.06,10.83,55.48,10.81,73.89,0.74,5.63,-5.63,-29.14,-44.65,-63.08,-4.89,0,85.58
"Isac Lundestrom","21-22","ANA","C",77,151.63,13.14,15.79,14.64,13.76,10.64,1.26,8.32,11.69,62.35,13.86,80.8,15.97,100.07,0.95,8.01,-7.06,-50.66,-66.94,-84.11,-7.06,10.77,86.66
"Ivan Barbashev","19-20","STL","C",66,109.13,13.91,22.77,19.19,16.7,13.5,1.2,7.45,13.31,45.13,14.52,61.13,15.58,77.71,0.93,5.99,-6.25,-31.82,-46.61,-62.14,-5.05,9.05,83.49
"Ivan Barbashev","20-21","STL","C",38,74.3,0,10.87,9.92,8.92,5.1,0,5.05,6.55,53.73,8.21,74.54,9.03,92.21,0.39,7.22,-5.05,-47.18,-66.32,-83.18,-6.83,0,90.61
"Ivan Barbashev","21-22","STL","C",78,84.95,19.11,28.07,24.04,20.65,12.54,1.37,5.8,17.45,44.72,18.84,59.52,21.7,83.39,0.81,5.66,-4.43,-27.26,-40.68,-61.69,-4.85,7.85,87.03
"Ivan Provorov","19-20","PHI","D",67,189.17,13.36,22.13,20.14,17.2,15.02,0.97,6.27,13,45.77,15.12,59.95,16.4,78.91,1.19,6.71,-5.31,-32.76,-44.83,-62.52,-5.53,7.44,86.29
"Ivan Provorov","20-21","PHI","D",55,155.73,0,17.7,15.59,14.09,7.38,0,10.91,11.95,55.58,14.41,78.02,16.73,101.96,0.6,7.59,-10.91,-43.63,-63.62,-85.24,-6.99,0,80.37
"Ivan Provorov","21-22","PHI","D",76,210.67,13.26,14.87,13.16,10.97,7.89,1.12,7.32,10.24,58.58,12.02,79.32,12.93,104.92,0.7,8.15,-6.2,-48.35,-67.3,-91.99,-7.45,10.93,87.5
"J.T. Compher","19-20","COL","L",67,148.27,12.71,14.84,12.26,9.99,6.07,1.32,9.04,10.86,62.33,11.35,81.24,12.54,112.99,0.55,8.45,-7.72,-51.47,-69.89,-100.45,-7.9,12.11,85.5
"J.T. Compher","20-21","COL","L",48,105.97,0,14.9,13.54,10.58,5.79,0,7.19,9.56,54.64,11.97,76.44,12.54,105.97,0.4,6.55,-7.19,-45.08,-64.47,-93.43,-6.14,0,86.85
"J.T. Compher","21-22","COL","L",69,110.45,6.61,18,15.11,12.6,11.07,0.55,7.76,12.94,58.96,14.07,79.07,14.6,101.28,0.98,7.86,-7.21,-46.02,-65,-86.68,-6.88,4.24,86.84
"J.T. Miller","19-20","VAN","C",69,41.8,23.66,18.1,13.26,9.89,6.79,3.04,9.82,12.53,56.71,12.49,81.67,12.55,114.36,0.57,7.88,-6.78,-44.18,-69.19,-101.81,-7.31,24.28,82.69
"J.T. Miller","20-21","VAN","C",52,88.05,5.52,13.59,12.49,11.59,4.55,0.59,10.15,8.99,57.17,11.06,77.52,12.41,94.63,0.35,7.3,-9.56,-48.18,-66.46,-82.22,-6.95,6.6,82.24
"J.T. Miller","21-22","VAN","C",77,164.83,7.81,15.08,13.42,11.86,9.26,0.72,8.55,11.7,65.88,13.36,86.19,15.12,112.39,0.99,9.73,-7.82,-54.18,-72.83,-97.27,-8.74,6.19,87.03
"Jaccob Slavin","19-20","CAR","D",68,206.37,11.7,25.65,22.42,18.55,16.41,0.92,6.96,15.34,44.47,17.05,58.98,17.92,78.67,1.22,6.21,-6.04,-29.13,-41.93,-60.75,-4.99,6.01,84.35
"Jaccob Slavin","20-21","CAR","D",51,137.82,21.42,31.23,27.64,23.27,22.6,1.35,4.97,17.76,39.11,20.78,54.4,22.56,74.39,1.53,5.23,-3.61,-21.35,-33.62,-51.83,-3.7,7.62,87.3
"Jaccob Slavin","21-22","CAR","D",79,252.8,15.81,26.67,22.63,19.5,15,0.77,4.11,12.88,35.42,14.87,50.86,16.31,67.3,0.89,5.02,-3.34,-22.54,-35.99,-51,-4.13,5.99,88.4
"Jack Johnson","19-20","PIT","D",65,145.55,10.34,14.9,15.06,13.22,12.85,0.71,6.18,9.44,53.9,12.96,73.09,14.54,95.42,1.01,6.88,-5.47,-44.46,-60.13,-80.89,-5.87,7.56,88.53
"Jack Johnson","20-21","NYR","D",13,25.2,0,3.48,7.34,7.48,6.12,0,10.07,2,55.55,6.95,87.74,9.02,111.69,0.62,9.5,-10.07,-53.55,-80.79,-102.67,-8.88,0,81.87
"Jack Johnson","21-22","COL","D",73,148.37,6.11,17.15,12.97,11.55,9.36,0.48,7.34,11.64,56.24,11.99,80.47,13.61,104.17,0.82,7.91,-6.86,-44.6,-68.48,-90.56,-7.09,4.1,86.96
"Jack Roslovic","21-22","CBJ","C",80,62.53,0,15.25,17.49,15.37,10.32,0,6.91,10.59,58.88,16.4,77.35,19.15,105.47,0.9,7.84,-6.91,-48.28,-60.95,-86.32,-6.94,0,88.27
"Jack Studnicka","20-21","BOS","C",20,23.18,0,22.05,24.67,28.45,16.11,0,0,10.02,35.41,15.45,47.19,20.81,52.34,0.62,3.24,0,-25.39,-31.73,-31.53,-2.61,0,100
"Jacob Bryson","20-21","BUF","D",38,79.87,14.58,10.3,7.75,7.31,3.93,1.65,9.64,7.22,62.88,7.23,86,8.8,111.53,0.31,7.52,-7.99,-55.67,-78.77,-102.73,-7.21,22.79,84.67
"Jacob Bryson","21-22","BUF","D",72,59.05,0,14.78,14.7,13.33,5.88,0,9.3,10.03,57.85,13.27,77.01,14.2,92.32,0.5,7.97,-9.3,-47.82,-63.74,-78.12,-7.47,0,83.93
"Jacob De La Rose","19-20","DET/STL","L",48,57.82,0,11.89,12.93,11.63,5.35,0,10.39,7.48,55.47,10.52,70.85,11.54,87.65,0.5,8.81,-10.39,-47.98,-60.33,-76.12,-8.31,0,81.27
"Jacob Larsson","19-20","ANA","D",59,59.88,15.56,19.56,19.82,18.97,14.45,2.08,11.31,16.29,66.98,20.69,83.7,23.18,99,1.41,8.37,-9.23,-50.69,-63.01,-75.82,-6.95,12.79,83.11
"Jacob Larsson","20-21","ANA","D",45,87.82,0,19.43,18.89,16.56,10.75,0,7.06,11.19,46.4,15.86,68.12,17.87,90.06,0.79,6.58,-7.06,-35.21,-52.26,-72.19,-5.79,0,84.79
"Jacob MacDonald","20-21","COL","D",33,27.92,0,19.18,19.41,18.13,19,0,10.49,10.32,43.45,14.59,60.6,18.72,84.54,0.9,3.85,-10.49,-33.14,-46.01,-65.82,-2.94,0,75.87
"Jacob Middleton","21-22","MIN/S.J","D",64,105.73,17.66,23.44,20.6,16.5,13.1,1.11,5.16,14.88,48.59,17.65,68.05,18.21,92.17,1,6.66,-4.05,-33.71,-50.39,-73.96,-5.66,7.44,89.38
"Jacob Moverare","21-22","L.A","D",19,24.02,0,8.28,9.18,7.39,5.74,0,9.49,5.17,57.3,8.24,81.56,8.27,103.56,0.65,10.67,-9.49,-52.13,-73.31,-95.3,-10.02,0,83.44
"Jacob Trouba","19-20","NYR","D",69,171.3,17.26,14.97,12.78,11.8,10.07,2.26,10.81,12.44,70.68,14.57,99.47,15.84,118.33,1.08,9.61,-8.56,-58.24,-84.9,-102.5,-8.53,18.13,84.7
"Jacob Trouba","20-21","NYR","D",37,85.43,9.22,17.16,14.32,13.68,14.4,0.7,6.85,9.21,44.49,11.22,67.15,13.73,86.67,1.03,6.14,-6.15,-35.28,-55.93,-72.94,-5.11,7.55,84.61
"Jacob Trouba","21-22","NYR","D",81,166.22,12.87,22.41,21.58,19.54,18.49,1.06,7.21,15.4,53.33,20.38,74.08,24.07,99.1,1.52,6.7,-6.14,-37.93,-53.7,-75.03,-5.18,6.91,86.48
"Jaden Schwartz","20-21","STL","C",40,28.95,0,19.6,16.61,14.62,11.15,0,2.09,11.17,45.82,14.94,75.03,14.92,87.13,0.7,5.62,-2.09,-34.65,-60.08,-72.21,-4.91,0,95.43
"Jake Bean","21-22","CBJ","D",66,73.68,23.01,30.64,26.19,24.36,18.14,2.43,8.12,19.22,43.51,20.8,58.61,24.72,76.75,1.52,6.87,-5.69,-24.29,-37.81,-52.03,-5.35,12.63,81.34
"Jake Debrusk","20-21","BOS","L",41,29.27,0,20.32,22.7,19.99,19.81,0,8.71,13.24,51.92,19.51,66.46,19.56,78.28,1.31,5.31,-8.71,-38.68,-46.94,-58.73,-4,0,83.22
"Jake Debrusk","21-22","BOS","L",77,49.62,0,16.05,18.44,15.58,10.95,0,2.41,9.56,50.04,14.07,62.25,15.22,82.49,0.71,5.8,-2.41,-40.47,-48.17,-67.27,-5.09,0,95.19
"Jake Evans","20-21","MTL","C",47,84.7,12.98,21.32,19.41,17.75,21.69,1.68,11.26,15.59,57.55,18.01,74.76,20.95,97.06,1.87,6.75,-9.58,-41.96,-56.76,-76.12,-4.88,10.77,80.44
"Jake Evans","21-22","MTL","C",72,138.12,3.06,12.54,11.52,10.3,7.92,0.38,11.99,9.89,68.97,12.56,96.52,14.07,122.57,0.83,9.7,-11.61,-59.08,-83.95,-108.5,-8.86,3.82,82.62
"Jake Leschyshyn","21-22","VGK","C",41,32.78,0,11.67,9.69,6.96,4.73,0,11.95,7.28,55.15,7.27,67.76,7.3,97.69,0.37,7.38,-11.95,-47.86,-60.49,-90.38,-7.01,0,78.33
"Jake McCabe","19-20","BUF","D",65,146.87,8.47,16.68,13.44,11.83,9.15,0.84,9.05,10.54,52.65,11.66,75.14,12.68,94.51,0.65,6.49,-8.22,-42.11,-63.48,-81.83,-5.84,7.94,82.81
"Jake McCabe","20-21","BUF","D",12,30.5,0,12.95,14.74,11.79,3.42,0,7.63,10.62,71.41,16.72,96.73,16.72,125.13,0.28,7.77,-7.63,-60.79,-80.01,-108.41,-7.5,0,89.31
"Jake McCabe","21-22","CHI","D",73,189.35,0,12.33,11.13,8.79,7.98,0,9.04,9.21,65.42,10.77,85.95,11.44,118.7,0.67,7.67,-9.04,-56.22,-75.18,-107.26,-7,0,86.18
"Jake Muzzin","19-20","TOR","D",52,133.8,7.25,14.79,13.26,11.38,9.09,0.48,6.2,9.46,54.52,11.54,75.5,12.95,100.9,0.7,6.96,-5.71,-45.06,-63.96,-87.95,-6.26,5.12,88.63
"Jake Muzzin","20-21","TOR","D",50,133.58,5.3,24.28,20.1,17.44,16.28,0.39,6.98,14.33,44.68,15.91,63.24,17.44,82.54,1.16,5.98,-6.59,-30.35,-47.33,-65.1,-4.82,2.73,84.37
"Jake Muzzin","21-22","TOR","D",47,121.83,13.09,17.26,18.22,15.97,17.71,1.07,7.1,9.92,47.54,14.5,65.09,16.07,84.55,1.4,6.52,-6.03,-37.62,-50.59,-68.48,-5.12,10.77,85.07
"Jake Walman","20-21","STL","D",23,25.48,24.81,11.29,13.15,12.3,2.78,2.33,7.06,7.39,58.07,11.59,76.51,13.89,99.02,0.31,10.69,-4.73,-50.68,-64.92,-85.13,-10.38,31.53,87.83
"Jake Walman","21-22","DET/STL","D",50,30.64,0,22.04,19.74,15.06,7.43,0,4.05,14.55,51.46,16.96,68.97,17,95.84,0.69,8.54,-4.05,-36.91,-52.01,-78.84,-7.85,0,92.12
"Jakob Chychrun","19-20","ARI","D",62,93.7,0,29.05,27.29,23.23,22.17,0,5.75,18.03,44.03,21.43,57.08,22.69,74.98,1.48,5.19,-5.75,-26,-35.65,-52.29,-3.71,0,86.94
"Jakob Chychrun","20-21","ARI","D",56,56.5,0,14.97,12.82,13.26,8.09,0,2.25,7.48,42.48,8.39,57.03,11.51,75.3,0.51,5.79,-2.25,-35,-48.64,-63.79,-5.28,0,94.7
"Jakob Chychrun","21-22","ARI","D",45,80.2,0,10.43,11.61,10.67,9.36,0,8.62,7.65,65.63,11.27,85.85,12.76,106.85,0.84,8.11,-8.62,-57.99,-74.57,-94.08,-7.27,0,86.87
"Jakob Silfverberg","19-20","ANA","R",65,108.18,19.89,20.55,18.97,18,15.6,1.67,6.74,12.41,48,16.31,69.63,19.23,87.62,1.16,6.27,-5.07,-35.59,-53.33,-68.39,-5.11,13.49,85.95
"Jakob Silfverberg","20-21","ANA","R",46,93.37,6.68,20.62,18.02,15.17,9.82,0.64,8.89,14.9,57.33,16.76,76.23,16.74,93.58,0.8,7.32,-8.25,-42.44,-59.47,-76.84,-6.52,4.27,84.5
"Jakob Silfverberg","21-22","ANA","R",50,113.43,17.6,15.42,13.89,13.17,11.2,1.16,5.42,12.45,68.3,14.56,90.28,16.54,108.99,1.02,8.05,-4.26,-55.85,-75.72,-92.46,-7.04,9.3,92.06
"Jakub Zboril","20-21","BOS","D",42,24.37,0,24.04,19.86,17.21,16.19,0,8.22,20.73,65.51,20.71,83.56,20.78,99.98,1.26,6.5,-8.22,-44.78,-62.86,-79.2,-5.24,0,87.45
"Jamie Benn","19-20","DAL","L",68,20.47,0,0,0,0,0,0,15.92,0,46.34,0,63.05,0,89.69,0,7.36,-15.92,-46.34,-63.05,-89.69,-7.36,0,65.65
"Jamie Benn","20-21","DAL","L",50,26.08,0,23.64,17.13,14.63,8.06,0,2.71,9.57,30.92,11.69,56.53,14.24,83.12,0.39,4.46,-2.71,-21.35,-44.84,-68.88,-4.07,0,91.22
